# a262b85f-d090-4bfc-aa27-752a7391c6dc,,,,,,,,,
# afd3be82cbbb3d33ea115b15c59834b0da2720a2,,,,,,,,,
# s, x, y, psi, kappa, vx, ax, steer_tire_deg, steer_wheel_deg, throttle_pct
2545.574409,-202.1093171,45.2762072,2.7972307,0.0000177,47.49,0,0.0015534,0.0059248,100
2547.574075,-202.7843658,43.3939199,2.7972664,0.0000177,47.49,0,0.00156,0.0059498,100
2549.573741,-203.4593362,41.5116406,2.7973015,0.0000173,47.49,0,0.0015241,0.005813,100
2551.573406,-204.1342564,39.6292973,2.7973351,0.0000162,47.49,0,0.0014251,0.0054352,100
2553.573072,-204.8091125,37.7469411,2.7973661,0.0000147,47.49,0,0.0012954,0.0049406,100
2555.572738,-205.4839017,35.8645971,2.7973939,0.000013,47.49,0,0.0011431,0.00436,100
2557.572403,-206.158657,33.9821941,2.7974178,0.000011,47.49,0,0.0009636,0.0036752,100
2559.572069,-206.8333677,32.0997857,2.7974376,0.0000088,47.49,0,0.0007768,0.0029628,100
2561.571735,-207.5080334,30.217398,2.7974531,0.0000067,47.49,0,0.0005852,0.0022319,100
2563.5714,-208.1826893,28.3349591,2.7974642,0.0000044,47.49,0,0.0003912,0.0014919,100
2565.571066,-208.8573251,26.4525234,2.7974711,0.0000025,47.49,0,0.0002175,0.0008296,100
2567.570732,-209.5319396,24.5701177,2.7974742,0.0000005,47.49,0,0.000042,0.0001602,100
2569.570398,-210.2065685,22.687668,2.7974718,-0.0000028,47.49,0,-0.0002456,-0.0009368,100
2571.570063,-210.8812004,20.8052429,2.7974632,-0.0000058,47.49,0,-0.0005087,-0.0019402,100
2573.569729,-211.5558465,18.9228469,2.7974488,-0.000008,47.49,0,-0.0007054,-0.0026904,100
2575.569395,-212.2305301,17.040434,2.797435,-0.0000058,47.49,0,-0.0005105,-0.0019471,100
2577.56906,-212.9052345,15.1580334,2.7974246,-0.0000052,47.49,0,-0.0004611,-0.0017585,100
2579.568726,-213.579958,13.275642,2.7974137,-0.0000056,47.49,0,-0.0004947,-0.0018866,100
2581.568392,-214.2547044,11.3932521,2.7974027,-0.0000053,47.49,0,-0.0004682,-0.0017856,100
2583.568057,-214.9294698,9.5108721,2.7973925,-0.0000047,47.49,0,-0.0004177,-0.0015929,100
2585.567723,-215.6042519,7.6285019,2.7973838,-0.0000039,47.49,0,-0.0003465,-0.0013216,100
2587.567389,-216.2790505,5.7461316,2.7973772,-0.0000026,47.49,0,-0.0002322,-0.0008856,100
2589.567054,-216.9538583,3.8637666,2.7973734,-0.000001,47.49,0,-0.0000922,-0.0003518,100
2591.56672,-217.628669,1.9814058,2.7973731,0.0000008,47.49,0,0.0000679,0.000259,100
2593.566386,-218.303478,0.09904,2.7973768,0.000003,47.49,0,0.0002599,0.0009911,100
2595.566051,-218.9782754,-1.7833284,2.797385,0.0000053,47.49,0,0.0004683,0.0017861,100
2597.565717,-219.6530522,-3.6657026,2.7973982,0.0000078,47.49,0,0.0006887,0.0026267,100
2599.565383,-220.3278002,-5.5480894,2.7974165,0.0000105,47.49,0,0.0009223,0.0035175,100
2601.565048,-221.0025084,-7.4304894,2.7974401,0.0000131,47.49,0,0.0011559,0.0044087,100
2603.564714,-221.6771671,-9.3129071,2.797469,0.0000158,47.49,0,0.0013877,0.0052926,100
2605.56438,-222.3517666,-11.1953463,2.7975031,0.0000182,47.49,0,0.0016045,0.0061196,100
2607.564045,-223.0262972,-13.0778095,2.7975418,0.0000204,47.49,0,0.0017984,0.0068592,100
2609.563711,-223.7007514,-14.9603017,2.7975848,0.0000224,47.49,-6.4055383,0.0019716,0.0075196,0
2611.563377,-224.375121,-16.8428224,2.797631,0.0000238,47.2195111,-10.4024756,0.0020951,0.0079906,0
2613.563042,-225.0494009,-18.7253752,2.7976797,0.0000246,46.7769097,-10.3566472,0.0021647,0.0082564,0
2615.562708,-225.7235892,-20.6079637,2.7977293,0.0000249,46.3320582,-10.3119348,0.0021917,0.008359,0
2617.562374,-226.3976829,-22.4905825,2.7977786,0.0000244,45.8848425,-10.2677688,0.0021476,0.0081909,0
2619.562039,-227.0716849,-24.3732343,2.7978267,0.0000236,45.4351688,-10.2240249,0.0020736,0.0079087,0
2621.561705,-227.7455995,-26.2559221,2.7978728,0.0000225,44.9829446,-10.1807201,0.0019779,0.0075437,0
2623.561371,-228.4194278,-28.138635,2.7979164,0.0000211,44.5280724,-10.1376619,0.0018576,0.0070847,0
2625.561037,-229.0931769,-30.021377,2.7979572,0.0000196,44.070459,-10.0948068,0.0017273,0.006588,0
2627.560702,-229.766854,-31.904151,2.7979949,0.0000181,43.610009,-10.0521314,0.0015903,0.0060654,0
2629.560368,-230.4404606,-33.7869424,2.7980295,0.0000165,43.146623,-10.0095816,0.0014481,0.005523,0
2631.560034,-231.1140056,-35.669757,2.7980608,0.0000148,42.6801997,-9.9671584,0.0013052,0.004978,0
2633.559699,-231.7874971,-37.5525986,2.7980888,0.0000132,42.2106322,-9.9248836,0.0011615,0.0044301,0
2635.559365,-232.4609359,-39.4354493,2.7981136,0.0000115,41.7378075,-9.8827501,0.0010149,0.0038709,0
2637.559031,-233.1343317,-41.3183168,2.798135,0.0000098,41.2616067,-9.8407978,0.0008658,0.0033022,0
2639.558696,-233.8076934,-43.2012061,2.7981529,0.0000081,40.7819025,-9.7993231,0.0007101,0.0027083,0
2641.558362,-234.4810212,-45.0840956,2.7981669,0.0000059,40.2985463,-9.7579802,0.000517,0.0019718,0
2643.558028,-235.1543275,-46.9669947,2.7981764,0.0000036,39.8113983,-9.7166089,0.0003197,0.0012192,0
2645.557693,-235.8276237,-48.8499087,2.7981814,0.0000015,39.3203191,-9.674325,0.000135,0.0005151,0
2647.557359,-236.500909,-50.7328126,2.7981837,0.0000007,38.8252066,-9.6319051,0.0000613,0.0002337,0
2649.557025,-237.1741924,-52.6157194,2.7981845,0.0000002,38.3259114,-9.5894526,0.0000201,0.0000765,0
2651.55669,-237.847479,-54.4986381,2.7981847,0,37.8222697,-9.5469708,0.0000021,0.0000082,0
2653.556356,-238.5207603,-56.3815428,2.7981848,0.0000001,37.3141071,-9.5045114,0.0000091,0.0000346,0
2655.556022,-239.1940423,-58.2644501,2.7981847,-0.0000004,36.801235,-9.4618534,-0.0000366,-0.0001396,0
2657.555687,-239.8673298,-60.1473679,2.798183,-0.0000013,36.2834647,-9.419424,-0.0001144,-0.0004362,0
2659.555353,-240.5406157,-62.0302657,2.7981795,-0.0000022,35.7605706,-9.3782778,-0.0001915,-0.0007305,0
2661.555019,-241.2139105,-63.9131638,2.7981753,-0.0000014,35.2322519,-9.337705,-0.0001272,-0.0004851,0
2663.554684,-241.8872199,-65.7960857,2.7981741,0.0000001,34.6982276,-9.2964151,0.0000049,0.0000188,0
2665.55435,-242.5605212,-67.6789832,2.7981741,0,34.1582721,-9.255284,-0.0000022,-0.0000083,0
2667.554016,-243.2338268,-69.5618925,2.798174,0,33.6120901,-9.2143564,-0.0000028,-0.0000105,0
2669.553681,-243.9071325,-71.4448019,2.798174,0,33.0593608,-9.1735832,0.0000001,0.0000004,0
2671.553347,-244.5804372,-73.3277083,2.798174,0,32.4997406,-9.132994,-0.0000014,-0.0000055,0
2673.553013,-245.2537443,-75.2106211,2.7981739,0,31.9328557,-9.0925868,-0.0000023,-0.0000087,0
2675.552679,-245.9270456,-77.0935176,2.7981739,0,31.3583004,-9.0523558,-0.0000028,-0.0000106,0
2677.552344,-246.6003538,-78.976433,2.7981738,0,30.7756337,-9.0123006,-0.0000038,-0.0000143,0
2679.55201,-247.2736627,-80.8593497,2.7981737,-0.0000001,30.1843744,-8.9724224,-0.0000052,-0.0000198,0
2681.551676,-247.9469598,-82.7422327,2.7981736,-0.0000001,29.5839951,-8.9327263,-0.0000068,-0.000026,0
2683.551341,-248.620272,-84.6251571,2.7981734,-0.0000001,28.9739164,-8.8931855,-0.0000075,-0.0000285,0
2685.551007,-249.2935831,-86.5080774,2.7981732,-0.0000001,28.3535013,-8.8538217,-0.0000123,-0.000047,0
2687.550673,-249.9668767,-88.390947,2.7981728,-0.0000002,27.7220431,-8.814722,-0.0000172,-0.0000656,0
2689.550338,-250.6401937,-90.2738802,2.7981726,0,27.0787495,-8.7755608,-0.0000022,-0.0000084,0
2691.550004,-251.3135072,-92.1568028,2.7981724,-0.0000005,26.422761,-8.7366078,-0.0000414,-0.0001577,0
2693.54967,-251.9867993,-94.0396599,2.7981706,-0.0000009,25.7530913,-8.6975967,-0.0000759,-0.0002894,0
2695.549335,-252.6601243,-95.9226035,2.7981718,0.000002,25.0686486,-8.6591623,0.000175,0.0006673,0
2697.549001,-253.3334321,-97.8055177,2.7981744,-0.000002,24.3681407,-8.6209724,-0.0001728,-0.0006592,0
2699.548667,-254.0067287,-99.6883762,2.7981633,-0.0000017,23.6501196,-8.5665563,-0.0001484,-0.000566,0
2701.548332,-254.6800463,-101.5713678,2.7982218,0.0000602,22.9143549,-8.3788919,0.0052927,0.0201862,0
2703.547998,-255.3530087,-103.454476,2.798725,0.0006381,22.1711004,-8.0661987,0.0561191,0.2140381,0
2705.547664,-256.0234536,-105.3382194,2.8009281,0.0018131,21.4312457,-7.3373232,0.159459,0.6081768,0
2707.547329,-256.686169,-107.224889,2.8077132,0.0049732,20.7353299,-6.3589823,0.4373815,1.6681732,0
2709.546995,-257.3295218,-109.1176466,2.8217916,0.0096896,20.112738,-5.2794205,0.8521289,3.2500198,0
2711.546661,-257.936179,-111.023014,2.8467757,0.0153879,19.5808089,-4.1465029,1.353101,5.1607273,0
2713.546326,-258.4833243,-112.9453426,2.883953,0.0217802,19.1526718,-3.3331282,1.9148358,7.3031837,0
2715.545992,-258.9459557,-114.8863628,2.9329313,0.0268373,18.8014508,-2.8194079,2.3589785,8.9971441,0
2717.545658,-259.3054289,-116.8561558,2.9904375,0.0304675,18.4991569,-2.3280284,2.6776395,10.2125171,0
2719.545323,-259.5433185,-118.8362536,3.0547982,0.0340289,18.2457735,-2.3228789,2.9900921,11.4042113,0
2721.544989,-259.6469233,-120.8235278,3.1243605,0.0345379,17.9893937,-2.3443723,3.0347364,11.5744848,0
2723.544655,-259.6135404,-122.8375067,-3.0923504,0.0311676,17.7268826,-2.9569509,2.7390736,10.4468267,0
2725.54432,-259.454624,-124.8046059,-3.0288234,0.0333505,17.3901276,-2.8748474,2.9305881,11.177263,0
2727.543986,-259.1576801,-126.8068237,-2.9592869,0.0351154,17.0563499,-2.311672,3.0853802,11.7676399,0
2729.543652,-258.7224757,-128.7655838,-2.8850263,0.0399484,16.7831442,-1.8323637,3.5090328,13.3834512,0
2731.543318,-258.1189387,-130.7153182,-2.7963145,0.0442357,16.5633843,-1.1148673,3.884523,14.8155706,0
2733.542983,-257.3678141,-132.5432838,-2.7053191,0.0499168,16.4282372,-0.7041262,4.3815705,16.7113099,0
2735.542649,-256.4070388,-134.344088,-2.5966488,0.0533048,16.3423053,-0.5410835,4.6776839,17.8406864,0
2737.542315,-255.3084645,-135.9698435,-2.5009113,0.0443146,16.275963,-1.8577948,3.8914322,14.8419224,0
2739.54198,-254.0631234,-137.5163063,-2.4316682,0.032615,16.0460909,-1.2798461,2.8660674,10.9311813,0
2741.541646,-252.6928706,-138.9877691,-2.3442483,0.0520134,15.8857957,-0.2791578,4.5648485,17.4103322,0
2743.541312,-251.2111586,-140.2907696,-2.2378544,0.0597034,15.850617,-0.2791578,5.2362272,19.9709707,0
2745.540977,-249.6159566,-141.410517,-2.1314606,0.0524725,15.8153601,0.7222299,4.6049665,17.5633423,100
2747.540643,-247.8706976,-142.3857209,-2.0312789,0.0474682,15.9064154,1.3134694,4.1674208,15.8945428,100
2749.540309,-246.0109348,-143.1992041,-1.9350431,0.0459194,16.0706892,1.3879814,4.0319014,15.3776721,100
2751.539974,-244.1042608,-143.8312402,-1.8479358,0.0422163,16.2424767,1.7669075,3.7077001,14.141168,100
2753.53964,-242.1582601,-144.2934807,-1.7576271,0.0491,16.4585691,0.6054623,4.3101439,16.4388887,100
2755.539306,-240.1763961,-144.5635019,-1.6553888,0.046722,16.5319672,0.8859768,4.1021326,15.6455336,100
2757.538971,-238.1752648,-144.6501236,-1.5781465,0.0307615,16.6387877,3.1503599,2.7034382,10.3109131,100
2759.538637,-236.1819241,-144.6080978,-1.5234845,0.0241502,17.0131887,3.6783905,2.1230106,8.0971624,100
2761.538303,-234.1864111,-144.4690562,-1.4804452,0.0196626,17.4401746,3.6620448,1.7287788,6.5935625,100
2763.537968,-232.1938508,-144.2507808,-1.4438576,0.016595,17.8551231,3.6457718,1.4591998,5.5653882,100
2765.537634,-230.2150966,-143.9694238,-1.4174992,0.0098418,18.2588628,3.629571,0.8655085,3.3010495,100
2767.5373,-228.2401238,-143.6490578,-1.4051167,0.0019838,18.6521293,3.6134423,0.1744717,0.6654352,100
2769.536965,-226.2671861,-143.3210841,-1.4099359,-0.0066313,19.0355794,3.5973852,-0.5831986,-2.2243195,100
2771.536631,-224.2903354,-143.0179321,-1.429395,-0.0128405,19.4098021,3.5813995,-1.1291606,-4.3066185,100
2773.536297,-222.3066232,-142.7654026,-1.4605511,-0.0176969,19.7753286,-1.126349,-1.5560429,-5.9347477,0
2775.535962,-220.3159676,-142.5831255,-1.4996565,-0.0213752,19.6611032,-3.6078528,-1.8792549,-7.1674782,0
2777.535628,-218.3194567,-142.4855785,-1.5452426,-0.0242134,19.2906708,-3.4056735,-2.1285685,-8.1183604,0
2779.535294,-216.3217131,-142.48451,-1.5959017,-0.0261116,18.9343487,-3.3910073,-2.2952608,-8.7541246,0
2781.534959,-214.322984,-142.587738,-1.6492339,-0.027136,18.5727704,-3.3894866,-2.3852056,-9.0971741,0
2783.534625,-212.3387561,-142.7985019,-1.7042948,-0.0280084,18.2041787,-3.409788,-2.4617929,-9.389278,0
2785.534291,-210.3690455,-143.1197209,-1.760712,-0.0282987,17.8256907,-3.539093,-2.4872799,-9.4864855,0
2787.533957,-208.4103756,-143.5538947,-1.8169347,-0.027623,17.4241569,-3.7839524,-2.4279575,-9.2602298,0
2789.533622,-206.4965001,-144.0921066,-1.8735913,-0.029487,16.9843447,-3.741991,-2.5915868,-9.8843121,0
2791.533288,-204.6087821,-144.7443663,-1.9326788,-0.0263527,16.537911,-4.3541446,-2.3164318,-8.8348709,0
2793.532954,-202.756577,-145.4926433,-1.9726168,-0.0138228,16.0027758,-6.3819662,-1.2155199,-4.6359929,0
2795.532619,-200.8830289,-146.3140381,-1.9944534,-0.0104842,15.1843748,-6.4666572,-0.9219966,-3.5164949,0
2797.532285,-199.0932041,-147.1461573,-2.0193087,-0.0161282,14.3074433,-1.5393712,-1.4181665,-5.4088869,0
2799.531951,-197.1991914,-148.1169058,-2.0840566,-0.0630951,14.0906521,-0.2196312,-5.5319021,-21.0986746,0
2801.531616,-195.7103878,-149.2068543,-2.299432,0.0758848,14.0594487,-0.2196312,6.6440505,25.3404086,0
2803.531282,-194.2632474,-150.488785,-2.3177191,-0.0238603,14.028176,3.7813448,-2.097556,-8.0000785,100
2805.530948,-192.8038951,-151.9002066,-2.3623068,-0.028196,14.5572172,3.7645416,-2.4782635,-9.4520968,100
2807.530613,-191.4165692,-153.4055639,-2.4357799,-0.0399587,15.0654645,2.9108261,-3.5099296,-13.3868715,100
2809.530279,-190.194229,-154.9403593,-2.4977151,-0.0256399,15.4469925,3.7348782,-2.2538381,-8.5961384,100
2811.529945,-189.0099603,-156.5982662,-2.5419907,-0.0166343,15.9231465,3.7182816,-1.4626508,-5.5785503,100
2813.52961,-187.9007104,-158.2675635,-2.564759,-0.0063063,16.3834439,3.7017586,-0.5546168,-2.1153085,100
2815.529276,-186.8114094,-159.9619265,-2.5768552,-0.0083285,16.8291947,3.6853091,-0.732442,-2.7935337,100
2817.528942,-185.7647285,-161.6516467,-2.5989434,-0.0132287,17.2615343,3.6689327,-1.1632891,-4.4367846,100
2819.528607,-184.7535066,-163.3804086,-2.6257921,-0.0135113,17.6814548,3.6526291,-1.1881343,-4.5315442,100
2821.528273,-183.7924428,-165.1301391,-2.6529444,-0.0138058,18.0898291,3.6363979,-1.2140218,-4.6302791,100
2823.527939,-182.8801686,-166.9051607,-2.6808498,-0.0140601,18.4874303,3.6202388,-1.2363785,-4.7155476,100
2825.527604,-182.0151934,-168.7098979,-2.7082063,-0.0132829,18.8749467,3.6041515,-1.1680597,-4.4549799,100
2827.52727,-181.1990695,-170.5357119,-2.7340489,-0.0125854,19.2529948,3.5881358,-1.1067351,-4.2210875,100
2829.526936,-180.4301082,-172.3791165,-2.7585209,-0.0119222,19.6221292,3.5721912,-1.0484325,-3.9987214,100
2831.526601,-179.7041897,-174.243939,-2.7821365,-0.0116699,19.9828509,3.5563174,-1.0262502,-3.9141181,100
2833.526267,-179.02266,-176.1232881,-2.8051519,-0.011332,20.3356146,3.5405142,-0.996542,-3.8008114,100
2835.525933,-178.3840378,-178.01706,-2.8274087,-0.0109291,20.6808344,3.5247812,-0.9611162,-3.6656973,100
2837.525598,-177.785993,-179.92576,-2.8481162,-0.0097698,21.0188886,3.5091181,-0.8591824,-3.2769216,100
2839.525264,-177.2254971,-181.844858,-2.8661478,-0.0079657,21.3501242,3.4935247,-0.7005391,-2.671856,100
2841.52493,-176.6955008,-183.77276,-2.8796749,-0.0055707,21.6748602,3.4780005,-0.489929,-1.8685893,100
2843.524596,-176.1871892,-185.7067345,-2.8887997,-0.003555,21.9933909,3.4625453,-0.3126565,-1.192472,100
2845.524261,-175.6927271,-187.6442474,-2.8941192,-0.0019712,22.3059882,3.4471588,-0.1733603,-0.661196,100
2847.523927,-175.2059392,-189.5838028,-2.8968694,-0.0007959,22.6129043,3.4318406,-0.069997,-0.2669686,100
2849.523593,-174.7225781,-191.5241305,-2.8978121,-0.0001471,22.9143734,3.4165905,-0.0129371,-0.0493422,100
2851.523258,-174.2398062,-193.4646572,-2.8975462,0.0003367,23.2106136,3.4014082,0.0296088,0.1129281,100
2853.522924,-173.755744,-195.4048792,-2.8965321,0.0006711,23.5018285,3.3862934,0.0590262,0.2251259,100
2855.52259,-173.2691786,-197.3444413,-2.8950111,0.0008501,23.7882083,3.3712457,0.0747678,0.2851646,100
2857.522255,-172.77932,-199.2831965,-2.8931563,0.000985,24.0699311,3.3562649,0.0866263,0.3303928,100
2859.521921,-172.2856549,-201.2209595,-2.8910886,0.0010813,24.347164,3.3413507,0.0950987,0.3627064,100
2861.521587,-171.7878104,-203.157697,-2.8888644,0.0011433,24.6200643,3.3265027,0.1005535,0.383511,100
2863.521252,-171.2855486,-205.0932626,-2.8865211,0.0011962,24.8887796,3.3117207,0.105202,0.4012405,100
2865.520918,-170.7786677,-207.0275905,-2.884084,0.0012395,25.1534495,3.2970044,0.1090083,0.4157577,100
2867.520584,-170.2669726,-208.9608044,-2.8815915,0.0012536,25.4142054,3.2823535,0.1102517,0.4204999,100
2869.520249,-169.7503964,-210.8928277,-2.8790449,0.0013118,25.6711716,3.2677677,0.1153698,0.4400204,100
2871.519915,-169.2288794,-212.8230077,-2.8763303,0.0014024,25.924466,3.2532467,0.123336,0.4704034,100
2873.519581,-168.7018138,-214.7522705,-2.8734567,0.0014712,26.1742001,3.2387903,0.1293923,0.4935021,100
2875.519246,-168.169138,-216.6797432,-2.8704457,0.0015403,26.4204797,3.2243981,0.1354687,0.5166777,100
2877.518912,-167.6306349,-218.6051844,-2.8672966,0.00161,26.6634053,3.2100698,0.1415956,0.5400457,100
2879.518578,-167.0857723,-220.5294592,-2.8640067,0.0016802,26.9030726,3.1958052,0.1477678,0.5635864,100
2881.518243,-166.534496,-222.4517258,-2.8605794,0.0017456,27.1395726,3.181604,0.1535214,0.5855307,100
2883.517909,-165.9766288,-224.3716615,-2.8570273,0.0018057,27.3729919,3.1674659,0.1588135,0.6057148,100
2885.517575,-165.4116904,-226.2900836,-2.8533721,0.0018497,27.6034134,3.1533906,0.162682,0.6204692,100
2887.51724,-164.8396927,-228.2063047,-2.8496383,0.001879,27.830916,3.1393779,0.1652588,0.6302971,100
2889.516906,-164.2606147,-230.1199846,-2.845861,0.0018975,28.0555752,3.1254274,0.1668822,0.6364888,100
2891.516572,-163.6741608,-232.0318633,-2.8420611,0.0019027,28.2774631,3.111539,0.1673401,0.6382352,100
2893.516238,-163.0804423,-233.9414816,-2.8382532,0.0019045,28.4966488,3.0977122,0.1675011,0.6388492,100
2895.515903,-162.4795665,-235.8484736,-2.8344448,0.0019061,28.7131986,3.0839469,0.167637,0.6393676,100
2897.515569,-161.8713348,-237.7534429,-2.8306264,0.0019128,28.9271758,3.0702428,0.1682256,0.6416125,100
2899.515235,-161.2557885,-239.6561694,-2.8267931,0.0019217,29.1386413,3.0565995,0.1690091,0.6446007,100
2901.5149,-160.6330565,-241.5561449,-2.8229381,0.0019413,29.3476536,3.0430169,0.1707315,0.6511699,100
2903.514566,-160.002888,-243.4538579,-2.8190108,0.0019862,29.5542688,3.0294947,0.1746838,0.666244,100
2905.514232,-159.3650762,-245.3494272,-2.815022,0.0019956,29.7585409,3.0160325,0.1755133,0.6694077,100
2907.513897,-158.7199112,-247.2417938,-2.8109772,0.0021675,29.9605219,3.0026301,0.190632,0.7270704,100
2909.513563,-158.0663863,-249.1314467,-2.8060899,0.0027173,30.1602617,2.9892874,0.2389782,0.911463,100
2911.513229,-157.4037412,-251.0150322,-2.8005543,0.0027325,30.3578085,2.9760039,0.2403166,0.9165676,100
2913.512894,-156.7300025,-252.897329,-2.7952349,0.0025613,30.5532087,2.9627794,0.2252663,0.8591656,100
2915.51256,-156.0458692,-254.7782782,-2.7903431,0.0023298,30.7465071,2.9496137,0.204903,0.7815002,100
2917.512226,-155.3547794,-256.6509148,-2.7857752,0.0022684,30.9377468,2.9365065,0.1995015,0.7608987,100
2919.511891,-154.6529444,-258.5265276,-2.7813982,0.001874,31.1269697,2.9234575,0.16482,0.6286236,100
2921.511557,-153.9447448,-260.3981969,-2.7786624,0.000871,31.3142159,2.9104665,0.0766018,0.2921593,100
2923.511223,-153.2311574,-262.2719673,-2.7764352,0.0016944,31.4995244,2.8975333,0.1490175,0.5683528,100
2925.510888,-152.5130486,-264.1384694,-2.7718225,0.0027066,31.6829328,2.8846575,0.2380382,0.9078776,100
2927.510554,-151.7855739,-265.9999397,-2.7661694,0.0029516,31.8644776,2.871839,0.2595857,0.9900597,100
2929.51022,-151.0451517,-267.8616978,-2.7597779,0.0034964,32.044194,2.8590774,0.3075043,1.1728214,100
2931.509885,-150.2947293,-269.7107992,-2.7521481,0.0041228,32.2221161,2.8463725,0.3625898,1.3829175,100
2933.509551,-149.5285405,-271.5552046,-2.7434443,0.0045696,32.398277,2.8337241,0.4018889,1.5328041,100
2935.509217,-148.7457514,-273.3933006,-2.734736,0.004025,32.5727087,2.8211318,0.3539881,1.3501106,100
2937.508882,-147.9477458,-275.2260188,-2.7272367,0.0037048,32.7454424,2.8085956,0.3258276,1.2427064,100
2939.508548,-147.1352124,-277.0546687,-2.71961,0.0039221,32.916508,2.796115,0.3449402,1.3156019,100
2941.508214,-146.3094643,-278.8747101,-2.7117057,0.0039848,33.0859349,2.7836899,0.3504575,1.3366448,100
2943.507879,-145.4689375,-280.6887928,-2.7036897,0.0040316,33.2537515,2.77132,0.3545719,1.3523374,100
2945.507545,-144.6132329,-282.4972584,-2.6955791,0.0040689,33.4199853,2.7590051,0.3578521,1.3648477,100
2947.507211,-143.7436101,-284.2972044,-2.6874841,0.0040302,33.584663,2.7467449,0.3544517,1.3518787,100
2949.506877,-142.8593936,-286.0903527,-2.6794904,0.0039518,33.7478108,2.7345392,0.3475565,1.3255806,100
2951.506542,-141.9604869,-287.8775477,-2.6716898,0.0038265,33.9094539,2.7223877,0.3365299,1.2835252,100
2953.506208,-141.0484146,-289.6569642,-2.6642679,0.0036,34.0696169,2.7102902,0.3166097,1.2075494,100
2955.505874,-140.1233456,-291.4300783,-2.6572012,0.0035014,34.2283237,2.6982465,0.3079454,1.1745036,100
2957.505539,-139.1858661,-293.1966907,-2.6502468,0.0034397,34.3855976,2.6862563,0.3025122,1.1537815,100
2959.505205,-138.236423,-294.956555,-2.6434904,0.0033173,34.5414614,2.6743194,0.2917543,1.1127508,100
2961.504871,-137.2753844,-296.7099807,-2.6369825,0.0031919,34.695937,2.6624355,0.2807221,1.0706741,100
2963.504536,-136.3030728,-298.457418,-2.6307233,0.0030718,34.849046,2.6506044,0.2701576,1.0303811,100
2965.504202,-135.3200516,-300.1988311,-2.6246888,0.0029636,35.0008093,2.6388259,0.2606432,0.9940931,100
2967.503868,-134.3268229,-301.9342079,-2.6188583,0.002871,35.1512473,2.6270998,0.2525006,0.9630374,100
2969.503533,-133.3235446,-303.6640314,-2.6132041,0.0027881,35.3003801,2.6154257,0.2452049,0.9352116,100
2971.503199,-132.3106017,-305.3882889,-2.6077001,0.0027166,35.4482268,2.6038036,0.2389227,0.9112514,100
2973.502865,-131.2884597,-307.1067472,-2.6023267,0.0026599,35.5948066,2.592233,0.2339364,0.8922336,100
2975.50253,-130.2570709,-308.8199446,-2.5970598,0.0026115,35.7401379,2.5807139,0.22968,0.8759995,100
2977.502196,-129.2166724,-310.5278542,-2.5918763,0.0025724,35.8842387,2.569246,0.2262361,0.8628644,100
2979.501862,-128.167713,-312.2300327,-2.5867593,0.0025471,36.0271266,2.5578291,0.2240116,0.8543802,100
2981.501527,-127.109962,-313.9270633,-2.5816872,0.0025293,36.1688189,2.5464628,0.2224482,0.8484176,100
2983.501193,-126.0435244,-315.6189038,-2.5766387,0.0025194,36.3093323,2.5351471,0.2215797,0.8451049,100
2985.500859,-124.968838,-317.3049232,-2.5715969,0.0025243,36.4486831,2.5238817,0.2220049,0.8467268,100
2987.500524,-123.8855048,-318.9857288,-2.5665412,0.0025353,36.5868876,2.5126663,0.2229761,0.8504309,100
2989.50019,-122.7935306,-320.6612222,-2.5614534,0.002553,36.7239612,2.5015007,0.2245332,0.8563698,100
2991.499856,-121.6932983,-322.3306696,-2.5563119,0.0025899,36.8599194,2.4903848,0.2277743,0.8687312,100
2993.499521,-120.5842743,-323.9946466,-2.5511084,0.0026043,36.9947771,2.4793183,0.2290455,0.8735794,100
2995.499187,-119.4664737,-325.6530153,-2.5459032,0.0026045,37.1285489,2.4683009,0.2290658,0.8736568,100
2997.498853,-118.3401217,-327.3053567,-2.5406215,0.0026788,37.2612493,2.4573326,0.2355994,0.8985759,100
2999.498518,-117.2048455,-328.9517622,-2.5351802,0.0027674,37.3928922,2.4464129,0.2433872,0.9282787,100
3001.498184,-116.0607161,-330.5915133,-2.52955,0.0028625,37.5234913,2.4355418,0.2517493,0.960172,100
3003.49785,-114.9070026,-332.2250228,-2.5237572,0.0029307,37.6530602,2.424719,0.2577538,0.9830729,100
3005.497516,-113.7438047,-333.8516439,-2.5178264,0.0030021,37.7816119,2.4139442,0.2640315,1.0070163,100
3007.497181,-112.5710308,-335.4710208,-2.5117498,0.0030756,37.9091593,2.4032174,0.2704984,1.0316807,100
3009.496847,-111.3880914,-337.0834699,-2.5055305,0.0031444,38.0357151,2.3925382,0.2765404,1.0547252,100
3011.496513,-110.1950793,-338.6883938,-2.4991778,0.0032065,38.1612916,2.3819065,0.2820089,1.0755819,100
3013.496178,-108.991999,-340.2853732,-2.4927084,0.0032623,38.2859009,2.371322,0.2869133,1.0942873,100
3015.495844,-107.7783191,-341.8747551,-2.4861444,0.0033025,38.4095549,2.3607845,0.2904463,1.1077621,100
3017.49551,-106.5541664,-343.4560982,-2.4795108,0.0033266,38.5322653,2.3502939,0.292566,1.1158466,100
3019.495175,-105.3197381,-345.028989,-2.4728439,0.0033384,38.6540434,2.3398499,0.2936025,1.1197999,100
3021.494841,-104.0746778,-346.5938184,-2.4661751,0.0033314,38.7749005,2.3294523,0.2929925,1.1174732,100
